product_sku,store_code,gross_price,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
SKU-761478,C60,90.46,ZAR,Promo,2024-09-17 16:54:43,2024-09-24 16:54:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-761478,C60,95.89,ZAR,Promo,2025-12-02 02:54:42,2025-12-09 02:54:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-492598,USV,28.35,ZAR,Regular,2024-07-11 20:31:41,2024-08-11 20:31:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-492598,CHK,30.05,ZAR,Promo,2025-04-26 13:33:30,2025-05-03 13:33:30,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-400219,C60,35.03,ZAR,Regular,2024-04-18 13:00:00,2024-05-18 13:00:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-400219,SHOP,37.13,ZAR,Promo,2025-02-22 05:45:01,2025-03-01 05:45:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-966779,C60,33.99,ZAR,Regular,2024-11-10 21:44:39,2024-12-10 21:44:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-966779,CHK,36.03,ZAR,Regular,2025-04-13 18:46:45,2025-05-13 18:46:45,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-451039,SHOP,49.35,ZAR,Promo,2024-04-15 23:12:16,2024-04-22 23:12:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-451039,SHOP,52.31,ZAR,Regular,2025-10-05 02:38:00,2025-11-05 02:38:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-170682,CHK,84.47,ZAR,Promo,2024-12-04 11:56:41,2024-12-11 11:56:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-170682,C60,89.54,ZAR,Regular,2025-08-19 06:18:43,2025-09-19 06:18:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-643693,CHK,15.59,ZAR,Regular,2024-01-03 21:51:43,2024-02-03 21:51:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-643693,USV,16.53,ZAR,Promo,2025-01-02 14:01:37,2025-01-09 14:01:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-141726,CHK,25.31,ZAR,Regular,2024-01-28 21:22:25,2024-02-28 21:22:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-141726,C60,26.83,ZAR,Regular,2025-10-09 10:14:01,2025-11-09 10:14:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-428422,USV,17.07,ZAR,Regular,2024-08-12 18:02:44,2024-09-12 18:02:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-428422,USV,18.09,ZAR,Regular,2025-02-19 19:34:04,2025-03-19 19:34:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-509419,CHK,17.71,ZAR,Regular,2024-10-18 15:52:33,2024-11-18 15:52:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-509419,USV,18.77,ZAR,Promo,2025-03-25 12:07:19,2025-04-01 12:07:19,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-545539,SHOP,22.72,ZAR,Promo,2024-02-06 23:19:40,2024-02-13 23:19:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-545539,C60,24.08,ZAR,Regular,2025-03-21 17:38:42,2025-04-21 17:38:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-548615,C60,24.75,ZAR,Regular,2024-11-20 01:02:57,2024-12-20 01:02:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-548615,CHK,26.24,ZAR,Promo,2025-01-26 08:37:04,2025-02-02 08:37:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-381504,USV,19.72,ZAR,Regular,2024-08-17 05:08:39,2024-09-17 05:08:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-381504,CHK,20.9,ZAR,Promo,2025-12-01 02:41:03,2025-12-08 02:41:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-194384,SHOP,14.16,ZAR,Promo,2024-04-23 18:12:35,2024-04-30 18:12:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-194384,USV,15.01,ZAR,Promo,2025-06-13 20:16:45,2025-06-20 20:16:45,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-632428,CHK,16.95,ZAR,Promo,2024-04-13 01:09:11,2024-04-20 01:09:11,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-632428,CHK,17.97,ZAR,,2025-12-10 16:26:04,2025-12-17 16:26:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-995730,USV,51.84,ZAR,Promo,2024-06-14 16:12:43,2024-06-21 16:12:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-995730,C60,54.95,ZAR,Promo,2025-09-24 19:26:50,2025-10-01 19:26:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-441558,C60,55.45,ZAR,Promo,2024-08-03 23:52:18,2024-08-10 23:52:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-441558,USV,58.78,ZAR,Promo,2025-12-16 22:30:53,2025-12-23 22:30:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-220875,CHK,86.74,ZAR,Promo,2024-09-27 14:02:24,2024-10-04 14:02:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-220875,USV,91.94,ZAR,Promo,2025-09-25 14:30:59,2025-10-02 14:30:59,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-298424,CHK,31.04,ZAR,Regular,2024-01-01 15:55:10,2024-02-01 15:55:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-298424,C60,32.9,ZAR,Regular,2025-05-26 17:07:51,2025-06-26 17:07:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-255325,CHK,16.47,ZAR,Regular,2024-02-13 18:05:38,2024-03-13 18:05:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-255325,SHOP,17.46,ZAR,Regular,2025-08-14 19:53:54,2025-09-14 19:53:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-592992,USV,16.78,ZAR,Regular,2024-06-18 14:02:48,2024-07-18 14:02:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-592992,C60,17.79,ZAR,Regular,2025-06-15 03:45:40,2025-07-15 03:45:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-300943,SHOP,18.22,ZAR,Promo,2024-03-03 10:09:48,2024-03-10 10:09:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-300943,C60,19.31,ZAR,Regular,2025-12-04 18:16:07,2026-01-04 18:16:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-893208,USV,89.16,ZAR,Regular,2024-12-28 01:35:13,2025-01-28 01:35:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-893208,SHOP,94.51,ZAR,Regular,2025-11-16 11:52:55,2025-12-16 11:52:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-549919,SHOP,48.45,ZAR,Regular,2024-09-12 08:13:50,2024-10-12 08:13:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-549919,USV,51.36,ZAR,Regular,2025-08-28 20:33:52,2025-09-28 20:33:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-643840,C60,22.77,ZAR,Regular,2024-11-28 00:23:48,2024-12-28 00:23:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-643840,SHOP,24.14,ZAR,Regular,2025-10-04 14:37:05,2025-11-04 14:37:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-958542,C60,22.97,ZAR,Promo,2024-01-04 01:41:15,2024-01-11 01:41:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-958542,SHOP,24.35,ZAR,Regular,2025-03-23 02:39:07,2025-04-23 02:39:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-587732,SHOP,13.75,ZAR,Regular,2024-03-12 19:57:27,2024-04-12 19:57:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-587732,USV,14.58,ZAR,Promo,2025-11-08 18:24:20,2025-11-15 18:24:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-868455,C60,51.36,ZAR,Promo,2024-09-15 06:55:06,2024-09-22 06:55:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-868455,C60,54.44,ZAR,Regular,2025-03-07 04:14:04,2025-04-07 04:14:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-713525,CHK,50.16,ZAR,Promo,2024-06-24 14:47:21,2024-07-01 14:47:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-713525,CHK,53.17,ZAR,Promo,2025-06-16 16:47:41,2025-06-23 16:47:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-783306,USV,40.39,ZAR,Regular,2024-07-02 06:56:51,2024-08-02 06:56:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-783306,CHK,42.81,ZAR,Regular,2025-08-01 05:57:51,2025-09-01 05:57:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-439689,USV,85.77,,Promo,2024-12-24 11:23:53,2024-12-31 11:23:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-439689,C60,90.92,ZAR,Promo,2025-03-14 08:13:47,2025-03-21 08:13:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-120670,CHK,16.18,ZAR,Regular,2024-07-16 16:17:34,2024-08-16 16:17:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-120670,SHOP,17.15,ZAR,Regular,2025-08-12 12:25:26,2025-09-12 12:25:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-592483,USV,19.69,ZAR,Promo,2024-04-08 21:49:49,2024-04-15 21:49:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-592483,C60,20.87,ZAR,Regular,2025-11-04 12:26:26,2025-12-04 12:26:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-797409,USV,22.29,ZAR,Regular,2024-03-12 11:45:05,2024-04-12 11:45:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-797409,SHOP,23.63,ZAR,Promo,2025-11-06 22:16:01,2025-11-13 22:16:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-645549,USV,18.44,ZAR,Regular,2024-08-17 00:13:11,2024-09-17 00:13:11,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-645549,USV,19.55,ZAR,Regular,2025-10-27 01:49:49,2025-11-27 01:49:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-804181,SHOP,14.69,ZAR,Promo,2024-02-06 17:51:16,2024-02-13 17:51:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-804181,CHK,15.57,ZAR,Regular,2025-09-08 07:41:37,2025-10-08 07:41:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-804181,CHK,15.57,ZAR,Regular,2025-09-08 07:41:37,2025-10-08 07:41:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-627149,SHOP,15.2,ZAR,Promo,2024-01-14 19:08:38,2024-01-21 19:08:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-627149,USV,16.11,ZAR,Regular,2025-12-04 00:29:16,2026-01-04 00:29:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-714391,SHOP,31.15,ZAR,Promo,2024-09-28 12:58:53,2024-10-05 12:58:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-714391,SHOP,33.02,ZAR,Promo,2025-02-19 03:50:37,2025-02-26 03:50:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-306459,C60,19.91,ZAR,Promo,2024-12-26 21:34:21,2025-01-02 21:34:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-306459,CHK,21.11,ZAR,Promo,2025-12-07 05:57:54,2025-12-14 05:57:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-802812,SHOP,121.0,ZAR,Regular,2024-05-15 00:38:56,2024-06-15 00:38:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-802812,C60,128.26,ZAR,Regular,2025-01-12 08:07:51,2025-02-12 08:07:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-964018,SHOP,33.91,ZAR,Promo,2024-08-17 06:16:24,2024-08-24 06:16:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-964018,SHOP,35.95,ZAR,Promo,2025-08-23 10:32:31,2025-08-30 10:32:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-964018,SHOP,35.95,ZAR,Promo,2025-08-23 10:32:31,2025-08-30 10:32:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-192857,C60,25.63,ZAR,Regular,2024-03-19 23:38:12,2024-04-19 23:38:12,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-192857,SHOP,27.17,ZAR,Promo,2025-03-23 20:21:14,2025-03-30 20:21:14,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-208667,CHK,31.18,ZAR,Promo,2024-04-25 10:50:21,2024-05-02 10:50:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-208667,C60,33.05,ZAR,Promo,2025-01-17 01:43:46,2025-01-24 01:43:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-174404,C60,20.35,ZAR,Promo,2024-02-14 01:13:10,2024-02-21 01:13:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-174404,C60,21.57,ZAR,Regular,2025-07-20 21:52:34,2025-08-20 21:52:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-882988,CHK,100.64,ZAR,Promo,2024-02-03 03:39:35,2024-02-10 03:39:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-882988,SHOP,106.68,ZAR,Regular,2025-03-12 23:40:57,2025-04-12 23:40:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-784766,C60,33.52,ZAR,Regular,2024-02-25 08:58:30,2024-03-25 08:58:30,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-784766,CHK,35.53,ZAR,Promo,2025-10-14 10:36:26,2025-10-21 10:36:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-659153,C60,88.15,ZAR,Promo,2024-02-23 10:28:19,2024-03-01 10:28:19,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-659153,C60,93.44,ZAR,Promo,2025-12-20 21:48:23,2025-12-27 21:48:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-555894,CHK,87.11,ZAR,Regular,2024-10-06 00:10:09,2024-11-06 00:10:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-555894,USV,92.34,ZAR,Promo,2025-01-08 15:20:27,2025-01-15 15:20:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-772150,USV,25.41,ZAR,,2024-04-02 14:44:07,2024-05-02 14:44:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-772150,SHOP,26.94,ZAR,Promo,2025-03-23 12:36:48,2025-03-30 12:36:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-237264,C60,26.35,ZAR,Regular,2024-07-07 06:52:10,2024-08-07 06:52:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-237264,USV,27.93,ZAR,Promo,2025-07-04 03:18:57,2025-07-11 03:18:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-638700,USV,100.99,ZAR,Promo,2024-10-05 05:41:34,2024-10-12 05:41:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-638700,CHK,107.05,ZAR,Regular,2025-07-06 23:42:00,2025-08-06 23:42:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-116431,SHOP,86.14,ZAR,Regular,2024-07-01 02:05:51,2024-08-01 02:05:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-116431,SHOP,91.31,ZAR,Regular,2025-09-20 03:06:44,2025-10-20 03:06:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-705317,C60,32.62,ZAR,Regular,2024-04-03 19:16:50,2024-05-03 19:16:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-705317,SHOP,34.58,ZAR,Regular,2025-04-22 12:32:09,2025-05-22 12:32:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-888854,C60,15.15,ZAR,Regular,2024-02-05 06:17:23,2024-03-05 06:17:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-888854,SHOP,16.06,ZAR,Promo,2025-07-03 17:10:15,2025-07-10 17:10:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-508920,USV,19.47,ZAR,Regular,2024-02-28 07:20:13,2024-03-28 07:20:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-508920,SHOP,20.64,ZAR,Promo,2025-02-23 13:04:16,2025-03-02 13:04:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-383667,USV,19.14,ZAR,Promo,2024-12-08 16:14:07,2024-12-15 16:14:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-383667,C60,20.29,ZAR,Regular,2025-03-09 17:07:48,2025-04-09 17:07:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-601053,USV,13.79,ZAR,Regular,2024-10-27 19:53:35,2024-11-27 19:53:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-601053,USV,14.62,ZAR,Regular,2025-04-10 21:35:39,2025-05-10 21:35:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-964141,USV,38.17,ZAR,Regular,2024-08-28 12:49:51,2024-09-28 12:49:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-964141,CHK,40.46,ZAR,Regular,2025-03-12 13:00:08,2025-04-12 13:00:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-244830,SHOP,15.2,ZAR,Promo,2024-09-23 13:04:06,2024-09-30 13:04:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-244830,C60,16.11,,Regular,2025-03-26 18:34:59,2025-04-26 18:34:59,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-542917,C60,98.47,ZAR,Regular,2024-02-02 16:46:46,2024-03-02 16:46:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-542917,CHK,104.38,ZAR,Regular,2025-10-16 07:25:36,2025-11-16 07:25:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-499979,C60,15.86,ZAR,Regular,2024-01-04 12:12:07,2024-02-04 12:12:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-499979,CHK,16.81,ZAR,Promo,2025-06-24 22:40:24,2025-07-01 22:40:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-404585,USV,89.4,ZAR,Promo,2024-08-11 21:04:09,2024-08-18 21:04:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-404585,USV,94.76,,Regular,2025-11-16 23:02:20,2025-12-16 23:02:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-914044,SHOP,87.9,ZAR,Promo,2024-07-06 14:41:04,2024-07-13 14:41:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-914044,SHOP,93.17,ZAR,Promo,2025-02-12 03:47:47,2025-02-19 03:47:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-811994,CHK,95.86,ZAR,Regular,2024-01-01 14:47:20,2024-02-01 14:47:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-811994,CHK,101.61,ZAR,Promo,2025-06-17 22:06:36,2025-06-24 22:06:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-167403,CHK,36.41,ZAR,Regular,2024-10-07 03:00:03,2024-11-07 03:00:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-167403,C60,38.6,ZAR,Promo,2025-01-04 10:16:44,2025-01-11 10:16:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-814195,USV,22.69,ZAR,Promo,2024-08-24 17:04:45,2024-08-31 17:04:45,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-814195,SHOP,24.05,,Regular,2025-06-02 19:02:05,2025-07-02 19:02:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-927662,CHK,16.93,ZAR,Regular,2024-09-07 17:45:18,2024-10-07 17:45:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-927662,CHK,17.95,ZAR,Promo,2025-04-21 17:16:00,2025-04-28 17:16:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-429019,USV,98.63,ZAR,Regular,2024-07-13 14:24:18,2024-08-13 14:24:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-429019,SHOP,104.55,ZAR,Regular,2025-08-21 21:03:30,2025-09-21 21:03:30,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-801862,C60,92.93,ZAR,Promo,2024-10-15 08:13:51,2024-10-22 08:13:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-801862,C60,98.51,ZAR,Promo,2025-10-05 10:17:30,2025-10-12 10:17:30,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-387266,USV,25.74,ZAR,Promo,2024-02-10 07:54:55,2024-02-17 07:54:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-387266,C60,27.29,ZAR,Promo,2025-04-26 15:43:47,2025-05-03 15:43:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-394475,C60,91.15,ZAR,Promo,2024-09-02 09:45:18,2024-09-09 09:45:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-394475,SHOP,96.62,ZAR,Regular,2025-01-10 12:31:29,2025-02-10 12:31:29,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-517532,USV,30.92,ZAR,Regular,2024-10-02 08:19:08,2024-11-02 08:19:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-517532,CHK,32.78,ZAR,Promo,2025-08-28 09:03:19,2025-09-04 09:03:19,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-856599,SHOP,16.95,ZAR,Promo,2024-04-04 06:21:03,2024-04-11 06:21:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-856599,USV,17.97,ZAR,Promo,2025-06-02 09:10:14,2025-06-09 09:10:14,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-684237,USV,22.55,ZAR,Regular,2024-12-22 20:25:26,2025-01-22 20:25:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-684237,CHK,23.9,ZAR,Regular,2025-01-21 03:19:06,2025-02-21 03:19:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-888299,SHOP,42.74,ZAR,Regular,2024-08-20 00:01:44,2024-09-20 00:01:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-888299,C60,45.31,ZAR,Promo,2025-07-09 09:27:06,2025-07-16 09:27:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-301613,C60,90.28,ZAR,Regular,2024-09-06 20:19:22,2024-10-06 20:19:22,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-301613,USV,95.7,ZAR,Regular,2025-05-11 01:52:49,2025-06-11 01:52:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-353903,USV,17.87,ZAR,Regular,2024-05-07 18:56:02,2024-06-07 18:56:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-353903,C60,18.94,ZAR,Regular,2025-08-02 13:24:57,2025-09-02 13:24:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-505840,USV,21.7,ZAR,Promo,2024-07-21 13:56:42,2024-07-28 13:56:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-505840,SHOP,23.0,ZAR,Promo,2025-05-10 01:14:12,2025-05-17 01:14:12,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-206269,C60,30.3,ZAR,Regular,2024-02-11 12:37:42,2024-03-11 12:37:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-206269,SHOP,32.12,ZAR,Promo,2025-10-11 18:09:58,2025-10-18 18:09:58,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-633933,SHOP,98.16,ZAR,Promo,2024-08-11 03:47:55,2024-08-18 03:47:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-633933,CHK,104.05,ZAR,Promo,2025-05-22 21:14:17,2025-05-29 21:14:17,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-270518,CHK,23.13,ZAR,Regular,2024-12-09 11:29:55,2025-01-09 11:29:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-270518,SHOP,24.52,ZAR,Regular,2025-09-21 22:31:13,2025-10-21 22:31:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-316372,CHK,13.37,ZAR,Regular,2024-11-07 23:08:24,2024-12-07 23:08:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-316372,C60,14.17,ZAR,Regular,2025-06-01 21:05:20,2025-07-01 21:05:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-261806,CHK,27.17,ZAR,Regular,2024-09-26 16:10:31,2024-10-26 16:10:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-261806,C60,28.8,ZAR,Promo,2025-04-01 04:33:37,2025-04-08 04:33:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-799365,C60,19.58,ZAR,Regular,2024-04-08 10:51:44,2024-05-08 10:51:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-799365,CHK,20.76,ZAR,Promo,2025-12-08 05:41:23,2025-12-15 05:41:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-883023,USV,22.14,ZAR,Regular,2024-06-28 09:10:58,2024-07-28 09:10:58,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-883023,C60,23.47,ZAR,Regular,2025-08-10 22:09:35,2025-09-10 22:09:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-601012,SHOP,52.71,ZAR,,2024-10-27 05:14:03,2024-11-27 05:14:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
