product_sku,product_name,brand,division,category,pack_size,variant,standard_cost,supplier_name,source_system,load_timestamp,batch_id
SKU-261457,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,43.16,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-624352,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,16.99,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-645126,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,21.47,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-697043,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,83.27,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-799235,Albany White Bread,Albany,Fresh Food,Bakery,1,,17.61,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-287307,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,102.87,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-895587,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,21.98,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-867282,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,18.0,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-891030,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,22.75,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-728188,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,30.92,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-243191,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,79.93,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-393109,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,21.88,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-375555,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,29.04,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-899306,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,16.77,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-586678,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,27.85,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-690098,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,50.14,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-179705,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,31.57,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-570654,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,15.08,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-874996,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,34.92,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-450744,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,102.01,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-542882,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,97.43,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-543759,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,32.69,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-902209,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,88.17,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-935941,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,38.55,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-836182,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,88.13,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-506842,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,23.53,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-457297,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,84.77,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-651974,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,18.8,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-872248,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,30.47,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-737881,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,29.46,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-767291,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,34.3,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-149279,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,15.54,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-452147,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,22.1,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-211454,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,18.67,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-518037,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,31.96,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-710163,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,33.76,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-783506,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,23.26,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-551880,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,56.31,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-226279,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,43.27,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-153877,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,23.6,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-266729,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,19.59,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-744073,Championship Boerewors Thick Boerewors,,Fresh Food,Meat & Poultry,1,,90.65,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-470277,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,34.06,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-307589,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,21.14,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-552277,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,32.19,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-952998,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,78.99,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-580525,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,21.91,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-749741,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,52.24,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-963742,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,15.24,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-375652,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,25.36,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-453363,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,26.3,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-349291,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,37.16,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-166519,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,99.62,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-623700,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,21.45,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-456660,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,36.95,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-714534,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,23.61,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-565085,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,46.76,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-721979,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,15.22,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-552824,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,24.89,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-304640,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,20.74,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-520574,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,50.6,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-530481,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,50.84,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-666433,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,78.64,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-318724,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,34.36,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-573919,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,22.64,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-326431,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,100.35,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-478518,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,22.83,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-761662,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,15.18,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-590949,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,48.66,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-980368,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,18.61,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-317108,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,28.48,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-709753,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,17.97,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-559684,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,23.68,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-900284,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,75.81,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-907370,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,77.01,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-367828,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,84.39,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-269003,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,17.9,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-462541,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,31.27,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-546837,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,32.19,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-136466,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,33.49,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-901420,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,15.08,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-849860,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,14.18,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-713392,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,29.38,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-543968,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,20.71,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-318336,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,29.89,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-652375,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,34.17,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-321168,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,29.74,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-391963,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,37.81,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-506868,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,104.27,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-765431,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,51.64,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-909934,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,23.22,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-335205,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,35.55,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-375426,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,21.84,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-217014,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,36.15,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-994438,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,34.98,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-365471,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,17.44,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-679947,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,27.51,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-555301,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,22.73,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-220681,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,35.84,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-965358,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,14.53,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-490966,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,97.03,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-324669,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,104.97,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-715360,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,25.26,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-947669,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,54.46,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-962206,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,30.31,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-611576,Albany White Bread,Albany,Fresh Food,Bakery,1,,17.83,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-843499,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,55.94,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-744886,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,49.04,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-261146,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,14.35,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-578958,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,15.42,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-451806,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,19.94,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-865658,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,21.01,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-626497,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,32.16,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-528811,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,36.88,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-672251,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,34.79,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-134508,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,24.65,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-357567,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,36.5,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-707779,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,43.4,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-734821,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,19.33,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-931825,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,13.09,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-556715,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,87.88,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-213525,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,17.88,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-736612,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,90.65,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-120374,Rainbow Chicken Fresh Whole Chicken,,Fresh Food,Meat & Poultry,1.5,,82.05,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-386181,Cappy Orange Juice Blend,Cappy,Beverages,Drinks & Beverages,1.5,,29.5,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-907263,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,49.66,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-671394,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,77.31,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-427531,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,37.67,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-430564,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,31.8,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-399527,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,99.84,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-666591,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,54.05,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-434437,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,78.19,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-562582,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,25.75,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-261369,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,,,88.65,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-349930,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,19.96,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-773716,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,87.97,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-683341,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,14.89,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-769099,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,41.22,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-664466,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,94.34,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-484149,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,86.18,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-350296,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,133.89,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-114033,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,25.44,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-691538,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,98.06,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-691538,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,98.06,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-357710,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,16.25,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-999686,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,28.19,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-254219,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,34.09,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-712508,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,33.03,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-154749,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,16.72,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-108348,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,18.58,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-521054,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,32.71,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-468558,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,18.0,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-514749,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,16.8,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-124583,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,22.97,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-238098,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,41.68,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
