order_date,customer_code,product_code,sold_quantity,gross_amount
2025-10-15,CUST-139803,SKU-238246,870,39376.2
2025-05-05,CUST-682747,SKU-613134,916,109544.44
2024-01-28,CUST-311989,SKU-705631,823,19793.15
2024-03-12,CUST-525071,SKU-234631,31,450.43
2024-02-02,CUST-212872,SKU-547040,241,13626.14
2025-07-07,CUST-974555,SKU-764787,696,9430.8
2025-06-03,CUST-875069,SKU-391173,755,20520.9
2025-09-06,CUST-421904,SKU-542465,332,8276.76
2025-01-22,CUST-974555,SKU-428792,889,186618.88
2024-08-02,CUST-473241,SKU-404958,154,867.02
2025-05-29,CUST-138957,SKU-658829,873,75881.16
2025-12-28,CUST-253521,SKU-986263,561,25761.12
2024-05-23,CUST-649686,SKU-551098,643,15477.01
2024-05-16,CUST-896510,SKU-715148,410,5182.4
2025-11-15,CUST-148257,SKU-467455,428,31094.2
2025-10-06,CUST-504707,SKU-198146,579,28544.7
2024-06-09,CUST-977898,SKU-297097,843,30432.3
2025-11-21,CUST-896474,SKU-824428,863,32025.93
2025-09-10,CUST-424539,SKU-921265,355,11462.95
2024-07-01,CUST-103165,SKU-730587,456,19858.8
2024-11-05,CUST-733299,SKU-116083,135,4563.0
2024-06-25,CUST-781821,SKU-798013,380,3442.8
2025-04-27,CUST-972086,SKU-975615,50,5456.5
2024-06-16,CUST-736097,SKU-986263,812,35175.84
2025-10-23,CUST-671935,SKU-765918,585,5241.6
2025-10-03,CUST-757111,SKU-487925,35,5842.9
2024-01-07,CUST-561237,SKU-964820,669,10857.87
2025-12-05,CUST-503641,SKU-857592,191,10652.07
2025-04-22,CUST-824558,SKU-846830,915,30506.1
2024-08-24,CUST-300751,SKU-297097,835,30143.5
2024-02-17,CUST-614635,SKU-751969,454,16348.54
2025-04-12,CUST-119427,SKU-579175,605,12329.9
2025-04-11,CUST-340708,SKU-279236,894,85019.4
2025-11-30,CUST-827089,SKU-414583,905,11122.45
2024-01-25,CUST-471134,SKU-193448,394,6859.54
2024-05-13,CUST-306552,SKU-586903,510,10138.8
2024-04-18,CUST-329701,SKU-177498,648,37260.0
2025-05-31,CUST-548218,SKU-750577,129,4868.46
2025-08-08,CUST-230013,SKU-100490,753,9126.36
2024-02-12,CUST-582618,SKU-716983,168,7318.08
2025-06-15,CUST-870409,SKU-410044,405,8274.15
2025-12-06,CUST-592610,SKU-754301,852,29479.2
2025-05-15,CUST-380051,SKU-271770,83,3395.53
2025-08-29,CUST-275116,SKU-346489,787,16865.41
2024-10-27,CUST-184972,SKU-929072,460,15483.6
2025-02-11,CUST-230013,SKU-253421,447,4277.79
2025-05-11,CUST-896474,SKU-965193,441,16727.13
2025-10-04,CUST-471134,SKU-985116,587,11640.21
2024-06-21,CUST-744591,SKU-447025,96,1766.4
2024-04-21,CUST-666109,SKU-870000,154,8970.5
2024-09-10,CUST-710722,SKU-658829,227,18614.0
2025-03-21,CUST-609245,SKU-441475,167,5651.28
2024-03-28,CUST-673582,SKU-472302,440,44154.0
2025-03-11,CUST-848316,SKU-809245,261,2599.56
2024-05-20,CUST-331080,SKU-538684,505,109731.45
2024-04-09,CUST-890404,SKU-286411,157,7985.02
2024-05-10,CUST-673084,SKU-161471,923,100837.75
2024-09-18,CUST-505863,SKU-790615,78,3007.68
2025-08-21,CUST-605893,SKU-580493,170,7138.3
2024-01-07,CUST-547466,SKU-716484,532,13140.4
2024-05-06,CUST-775246,SKU-551098,458,11024.06
2024-05-14,CUST-827324,SKU-798079,559,12230.92
2024-09-06,CUST-682747,SKU-648094,181,1902.31
2024-08-10,CUST-275551,SKU-550462,483,60292.89
2025-11-03,CUST-487875,SKU-349947,728,55095.04
2025-02-27,CUST-188740,SKU-178642,974,23882.48
2025-12-21,CUST-673582,SKU-426603,283,5340.21
2025-01-27,CUST-349898,SKU-828284,998,11257.44
2025-11-30,CUST-490601,SKU-361474,853,11413.14
2024-11-20,CUST-547466,SKU-598905,156,2705.04
2024-06-27,CUST-111456,SKU-353381,304,7016.32
2024-04-16,CUST-561237,SKU-672744,735,133894.95
2025-04-24,CUST-340708,SKU-899596,78,3111.42
2025-06-28,CUST-288304,SKU-964834,112,2492.0
2024-08-17,CUST-454384,SKU-885121,565,22119.75
2025-03-12,CUST-847481,SKU-331699,494,6056.44
2025-08-25,CUST-929229,SKU-279998,895,7768.6
2024-05-24,CUST-529855,SKU-415231,814,38958.04
2025-11-01,CUST-349898,SKU-392379,18,437.58
2025-06-22,CUST-562216,SKU-224567,557,8633.5
2025-08-15,CUST-351962,SKU-541197,608,7010.24
2024-04-07,CUST-974555,SKU-113463,620,14681.6
2024-01-17,CUST-631764,SKU-757724,328,29057.52
2024-06-01,CUST-153672,SKU-569111,424,19088.48
2024-09-19,CUST-482908,SKU-818755,808,40949.44
2024-07-17,CUST-827741,SKU-484825,333,13822.83
2025-08-26,CUST-562216,SKU-449265,930,8407.2
2024-11-09,CUST-849280,SKU-415231,656,31396.16
2024-03-08,CUST-253521,SKU-380565,683,34307.09
2025-09-21,CUST-479916,SKU-547739,325,10933.0
2025-07-12,CUST-840622,SKU-317887,537,31178.22
2024-10-07,CUST-854076,SKU-808522,364,12568.92
2024-01-23,CUST-429950,SKU-317887,283,15499.91
2024-10-09,CUST-972086,SKU-542447,440,21436.8
2025-01-22,CUST-605893,SKU-858002,48,847.2
2024-07-14,CUST-275551,SKU-632657,736,4062.72
2025-02-23,CUST-952585,SKU-636574,580,12934.0
2024-06-20,CUST-329701,SKU-762039,181,38295.98
2025-12-28,CUST-666771,SKU-676757,453,12643.23
2024-10-31,CUST-631764,SKU-338828,811,12465.07
2024-07-14,CUST-166698,SKU-380565,289,14516.47
2025-02-11,CUST-471134,SKU-185585,398,20150.74
2025-08-15,CUST-242261,SKU-661800,607,14640.84
2024-05-27,CUST-849242,SKU-985116,188,3517.48
2024-03-04,CUST-466167,SKU-243462,468,31351.32
2025-01-01,CUST-832187,SKU-764787,724,9810.2
2024-08-24,CUST-509472,SKU-423711,956,61614.2
2025-12-22,CUST-304484,SKU-499762,174,1355.46
2024-08-11,CUST-631764,SKU-984733,255,12762.75
2025-03-26,CUST-489396,SKU-317887,806,46796.36
2024-06-08,CUST-671935,SKU-499762,844,6194.96
2025-11-20,CUST-436962,SKU-301877,807,32731.92
2025-05-07,CUST-200534,SKU-108611,514,11760.32
2025-02-24,CUST-185190,SKU-569111,841,40140.93
2025-02-27,CUST-716539,SKU-301621,213,1378.11
2025-05-13,CUST-445919,SKU-422673,811,33559.18
2024-08-12,CUST-927812,SKU-964834,369,7745.31
2025-04-23,CUST-736097,SKU-392487,677,17960.81
2024-02-22,CUST-710722,SKU-584763,419,8778.05
2024-02-26,CUST-757111,SKU-221813,436,6601.04
2024-06-08,CUST-555494,SKU-801331,602,15639.96
2024-10-26,CUST-556174,SKU-351454,398,27163.5
2024-06-07,CUST-167081,SKU-970154,179,4496.48
2024-05-06,CUST-972086,SKU-392379,551,12639.94
2025-11-27,CUST-870409,SKU-399283,799,52869.83
2024-10-12,CUST-129074,SKU-729831,427,2997.54
2024-04-11,CUST-114545,SKU-342871,284,4416.2
2025-02-19,CUST-504617,SKU-543622,235,9806.55
2025-05-10,CUST-482908,SKU-238246,942,42634.92
2025-06-13,CUST-491857,SKU-398612,862,53409.52
2024-10-03,CUST-138957,SKU-428180,843,19936.95
2025-07-13,CUST-560126,SKU-283842,528,5961.12
2024-03-29,CUST-111233,SKU-748597,342,6439.86
2024-11-15,CUST-320445,SKU-388833,189,15282.54
2025-08-10,CUST-867794,SKU-720067,209,3941.74
2024-01-30,CUST-597957,SKU-547739,605,19202.7
2024-05-31,CUST-954756,SKU-487757,739,38132.4
2025-04-13,CUST-429950,SKU-574452,224,2968.0
2024-09-01,CUST-646694,SKU-301621,262,1598.2
2024-04-15,CUST-135524,SKU-580231,563,24800.15
2025-05-12,CUST-473557,SKU-357573,790,12410.9
2024-11-20,CUST-343717,SKU-496338,299,5857.41
2025-09-28,CUST-504707,SKU-286085,746,3297.32
2025-01-15,CUST-120960,SKU-684353,565,41567.05
2024-12-21,CUST-167081,SKU-729831,694,4871.88
2024-08-19,CUST-222001,SKU-462657,656,15665.28
2024-07-09,CUST-540465,SKU-377214,484,11156.2
2025-06-18,CUST-666109,SKU-826607,528,32926.08
2024-09-25,CUST-518235,SKU-966676,140,5566.4
2025-06-26,CUST-618601,SKU-739314,133,1721.02
2025-04-08,CUST-609226,SKU-422950,945,21328.65
2025-07-01,CUST-135524,SKU-544119,616,20999.44
2025-02-24,CUST-287569,SKU-678643,331,5799.12
2025-10-01,CUST-221031,SKU-221226,450,4797.0
2025-11-16,CUST-774361,SKU-645626,161,4643.24
2024-01-07,CUST-493052,SKU-239453,757,15745.6
2025-12-19,CUST-770551,SKU-226847,925,47720.75
2025-08-31,CUST-436962,SKU-214946,965,10499.2
2025-04-26,CUST-242261,SKU-615285,825,82714.5
2024-12-22,CUST-227478,SKU-701473,606,17343.72
2024-12-05,CUST-527451,SKU-361042,613,7490.86
2024-11-20,CUST-200534,SKU-442635,201,4508.43
2025-03-23,CUST-597957,SKU-519834,598,6667.7
2025-06-20,CUST-304484,SKU-263520,733,27582.79
2024-08-29,CUST-666109,SKU-151467,478,6605.96
2024-06-05,CUST-421904,SKU-301752,285,2904.15
2024-07-15,CUST-777375,SKU-429413,444,80927.88
2024-12-29,CUST-139803,SKU-553516,119,1858.78
2025-06-15,CUST-748792,SKU-298397,578,27917.4
2024-07-20,CUST-618416,SKU-724203,671,134917.97
2025-08-19,CUST-896474,SKU-451465,324,17975.52
2025-11-04,CUST-811726,SKU-983084,933,13285.92
2024-07-08,CUST-279400,SKU-525415,890,17408.4
2024-12-15,CUST-999224,SKU-820011,233,19071.05
2025-12-16,CUST-394574,SKU-428792,691,145054.72
2024-05-14,CUST-982083,SKU-553516,730,11402.6
2024-03-24,CUST-343717,SKU-224171,725,13709.75
2025-02-09,CUST-279400,SKU-959975,916,10643.92
2025-01-11,CUST-691738,SKU-429796,661,51372.92
2025-02-22,CUST-572713,SKU-505236,235,5426.15
2025-09-16,CUST-200534,SKU-884277,840,10726.8
2025-08-23,CUST-556820,SKU-389768,832,18195.84
2025-06-22,CUST-340708,SKU-637066,254,9121.14
2025-02-17,CUST-816130,SKU-422673,614,25407.32
2025-10-23,CUST-614635,SKU-366190,783,22151.07
2024-10-22,CUST-487875,SKU-158176,472,12786.48
2024-05-19,CUST-733299,SKU-584763,17,356.15
2025-06-23,CUST-974555,SKU-392635,187,3790.49
2025-11-23,CUST-473241,SKU-511500,697,64653.72
2024-08-18,CUST-138957,SKU-705631,981,23593.05
2024-09-24,CUST-293316,SKU-440849,213,44042.01
2024-02-25,CUST-777375,SKU-471853,21,1572.48
2025-09-09,CUST-233948,SKU-488791,80,1404.0
2024-10-26,CUST-559960,SKU-544119,981,31548.96
2025-12-14,CUST-556781,SKU-438870,918,37702.26
2024-11-01,CUST-733299,SKU-178642,465,10760.1
2025-03-20,CUST-882701,SKU-795801,150,3919.5
2024-09-18,CUST-119427,SKU-317529,21,258.93
2025-09-25,CUST-188740,SKU-640233,665,53286.45
2025-07-04,CUST-393182,SKU-739314,287,3713.78
2024-07-22,CUST-910480,SKU-865711,453,31089.39
2024-09-08,CUST-622573,SKU-691112,429,24384.36
2024-02-22,CUST-518235,SKU-736735,27,2941.92
2025-12-25,CUST-484797,SKU-422950,19,428.83
2024-07-14,CUST-225893,SKU-351454,208,14196.0
2025-06-14,CUST-119427,SKU-753025,978,105526.2
2024-10-17,CUST-199485,SKU-667809,135,1429.65
2025-07-26,CUST-105144,SKU-322754,848,36981.28
2024-12-18,CUST-849280,SKU-934351,481,87902.75
2024-04-09,CUST-322776,SKU-422950,545,11603.05
2024-04-08,CUST-536842,SKU-377214,391,9012.55
2025-12-19,CUST-775246,SKU-367794,883,22066.17
2024-11-09,CUST-832187,SKU-909770,348,37712.76
2025-04-14,CUST-762014,SKU-538714,585,61635.6
2024-10-27,CUST-212872,SKU-538684,363,78876.27
2025-09-18,CUST-978371,SKU-404958,860,5134.2
2025-11-02,CUST-329701,SKU-934603,985,7604.2
2024-02-12,CUST-648792,SKU-555458,583,3136.54
2025-11-19,CUST-342534,SKU-385135,907,22792.91
2024-10-01,CUST-666771,SKU-547739,706,22408.44
2024-06-19,CUST-649686,SKU-197835,464,72727.36
2025-09-08,CUST-811726,SKU-343186,789,28017.39
2024-02-26,CUST-691738,SKU-709399,13,129.87
2025-08-11,CUST-867794,SKU-925899,601,115349.93
2025-09-05,CUST-536842,SKU-706784,977,18230.82
2024-05-31,CUST-290319,SKU-660289,717,31748.76
2024-09-09,CUST-397533,SKU-301408,366,11280.12
2025-09-18,CUST-489396,SKU-406399,115,3331.55
2024-10-27,CUST-889320,SKU-440849,382,78986.14
2025-05-21,CUST-309518,SKU-261607,407,21302.38
2025-11-04,CUST-618416,SKU-286350,211,2920.24
2024-08-10,CUST-914892,SKU-117542,244,5050.8
2025-03-31,CUST-292522,SKU-429413,531,102594.51
2025-03-25,CUST-164245,SKU-391173,336,9132.48
2024-05-02,CUST-343116,SKU-331699,827,9560.12
2024-11-26,CUST-329701,SKU-524328,404,22551.28
2025-05-17,CUST-139803,SKU-657184,691,25760.48
2024-03-25,CUST-807167,SKU-995185,851,12730.96
2024-04-06,CUST-605893,SKU-301621,697,4251.7
2024-08-20,CUST-999224,SKU-757485,710,155923.1
2025-09-05,CUST-227478,SKU-462983,580,15793.4
2024-09-26,CUST-225893,SKU-807324,682,15010.82
2024-12-19,CUST-810860,SKU-462983,954,24508.26
2024-07-25,CUST-854076,SKU-839028,414,13057.56
2024-01-29,CUST-230013,SKU-279998,83,679.77
2025-09-21,CUST-317070,SKU-493362,576,26006.4
2025-12-13,CUST-832187,SKU-455334,411,3452.4
2024-10-13,CUST-455100,SKU-496338,191,3741.69
2024-08-19,CUST-209811,SKU-538684,64,13906.56
2024-02-21,CUST-860113,SKU-956261,965,28361.35
2024-02-23,CUST-201908,SKU-147232,681,21975.87
2025-05-29,CUST-742268,SKU-442998,746,29608.74
2024-10-15,CUST-433657,SKU-718980,541,13416.8
2024-09-22,CUST-253521,SKU-509044,799,82041.32
2024-12-09,CUST-227478,SKU-909770,903,97858.11
2025-01-09,CUST-203644,SKU-737000,875,121730.0
2024-09-13,CUST-560126,SKU-135086,605,6921.2
2024-07-04,CUST-882820,SKU-117542,306,6334.2
2025-07-29,CUST-290914,SKU-829827,647,11788.34
2024-08-10,CUST-410175,SKU-772229,979,92789.62
2024-04-20,CUST-112503,SKU-751969,483,17392.83
2024-05-13,CUST-419982,SKU-496620,905,20208.65
2024-02-15,CUST-673582,SKU-275178,325,3721.25
2025-02-24,CUST-288304,SKU-108650,853,12820.59
2024-08-09,CUST-221031,SKU-587562,885,45444.75
2024-06-28,CUST-927812,SKU-361901,580,34376.6
2024-05-21,CUST-259249,SKU-197835,717,112382.58
2025-10-12,CUST-952585,SKU-553516,148,2450.88
2024-12-25,CUST-775246,SKU-885549,576,42572.16
2025-11-07,CUST-775246,SKU-261147,624,17746.56
2024-01-14,CUST-139803,SKU-941341,121,5184.85
2024-04-11,CUST-914892,SKU-442635,941,21106.63
2025-08-12,CUST-221847,SKU-905685,307,24891.56
2025-11-09,CUST-342472,SKU-142916,823,21636.67
2024-05-09,CUST-337994,SKU-221813,72,1090.08
2024-01-14,CUST-972086,SKU-667809,86,910.74
2024-05-13,CUST-978371,SKU-798013,515,4665.9
2024-03-24,CUST-885127,SKU-549875,855,31233.15
2024-10-24,CUST-669198,SKU-375684,750,21585.0
2025-09-02,CUST-212872,SKU-182039,404,37269.0
2024-02-19,CUST-774361,SKU-321470,441,9208.08
2024-10-16,CUST-631764,SKU-377467,149,4975.11
2024-05-17,CUST-824558,SKU-414583,856,9921.04
2025-01-17,CUST-337994,SKU-395498,70,700.7
2024-08-30,CUST-316733,SKU-550462,500,62415.0
2024-08-23,CUST-288304,SKU-182039,882,76760.46
2025-03-14,CUST-304484,SKU-555899,946,37291.32
2025-03-29,CUST-704155,SKU-508596,69,872.85
2024-12-23,CUST-774361,SKU-731440,917,18367.51
2024-02-09,CUST-410175,SKU-637923,328,11758.8
2024-12-29,CUST-329701,SKU-584763,467,9783.65
2025-03-30,CUST-343116,SKU-524328,24,1420.08
2025-03-08,CUST-103165,SKU-823052,225,4162.5
2025-05-10,CUST-666771,SKU-996213,493,20947.57
2024-02-26,CUST-209811,SKU-962636,751,17656.01
2025-11-06,CUST-885127,SKU-134272,472,3445.6
2025-05-10,CUST-342534,SKU-568584,620,19387.4
2025-07-01,CUST-950026,SKU-791392,297,5452.92
2025-11-23,CUST-421904,SKU-429796,265,20595.8
2025-11-13,CUST-673084,SKU-410044,693,14157.99
2024-07-20,CUST-882820,SKU-808370,946,16498.24
2024-11-15,CUST-188740,SKU-107998,169,5053.1
2024-01-29,CUST-666771,SKU-740257,916,32426.4
2024-07-29,CUST-275116,SKU-755039,849,36490.02
2024-07-10,CUST-847481,SKU-542465,261,6136.11
2024-08-07,CUST-710722,SKU-899596,758,28523.54
2025-06-25,CUST-201908,SKU-398612,429,26580.84
2024-05-04,CUST-203644,SKU-356798,758,53818.0
2024-09-14,CUST-230013,SKU-836650,952,25913.44
2024-07-21,CUST-152430,SKU-426603,823,14649.4
2024-07-29,CUST-424539,SKU-191394,417,28401.87
2024-11-29,CUST-870409,SKU-920015,54,1142.64
2024-12-26,CUST-827741,SKU-369447,604,11506.2
2025-11-30,CUST-448323,SKU-286411,604,32567.68
2025-04-03,CUST-397533,SKU-528689,767,80956.85
2025-04-15,CUST-800282,SKU-116475,12,190.56
2024-06-09,CUST-847481,SKU-586903,810,16102.8
2025-07-23,CUST-742268,SKU-801894,589,16126.82
2025-01-08,CUST-300751,SKU-518902,574,11078.2
2025-08-18,CUST-742268,SKU-833433,438,22149.66
2025-11-18,CUST-716539,SKU-677291,41,2871.23
2024-08-27,CUST-744591,SKU-208397,671,30510.37
2025-01-16,CUST-185190,SKU-634830,249,57703.26
2024-04-18,CUST-648079,SKU-575626,858,19510.92
2025-05-21,CUST-827741,SKU-541263,810,12725.1
2025-02-19,CUST-306552,SKU-811105,90,5327.1
2025-08-28,CUST-120960,SKU-254689,285,8729.55
2024-09-25,CUST-316733,SKU-805266,776,15318.24
2024-11-30,CUST-281848,SKU-738984,472,14447.92
2025-12-07,CUST-490601,SKU-655008,372,8481.6
2025-12-24,CUST-304484,SKU-198146,264,13015.2
2024-11-21,CUST-542164,SKU-570210,585,5873.4
2025-10-07,CUST-473241,SKU-535417,326,4560.74
2025-01-08,CUST-666109,SKU-103863,369,21778.38
2025-07-05,CUST-856695,SKU-753348,393,9365.19
2025-07-05,CUST-445919,SKU-549484,752,56249.6
2024-06-18,CUST-982083,SKU-538714,620,61621.8
2024-09-24,CUST-977898,SKU-861962,102,3070.2
2025-08-04,CUST-525071,SKU-801331,445,12255.3
2024-04-13,CUST-433657,SKU-890973,335,2056.9
2024-03-04,CUST-287569,SKU-221715,294,12733.14
2024-11-11,CUST-928873,SKU-604504,22,211.2
2025-10-12,CUST-698600,SKU-750341,556,18475.88
2025-12-07,CUST-592610,SKU-361042,341,4415.95
2024-02-13,CUST-275551,SKU-638425,978,20850.96
2024-02-11,CUST-222001,SKU-263942,243,7693.38
2025-12-26,CUST-914892,SKU-640233,207,16586.91
2025-07-18,CUST-522837,SKU-519834,109,1215.35
2024-04-25,CUST-762014,SKU-146281,748,50691.96
2025-11-05,CUST-403434,SKU-584763,102,2265.42
2025-09-28,CUST-992478,SKU-656849,142,2111.54
2025-07-05,CUST-757111,SKU-133101,420,18660.6
2025-05-04,CUST-514975,SKU-346489,411,8807.73
2025-12-07,CUST-518235,SKU-378133,557,13345.72
2024-12-17,CUST-896474,SKU-102797,951,17203.59
2025-08-26,CUST-682747,SKU-824671,496,7340.8
2024-10-09,CUST-807167,SKU-706784,478,8412.8
2024-09-16,CUST-974555,SKU-793465,696,16710.96
2025-11-14,CUST-139803,SKU-108740,724,11222.0
2024-01-20,CUST-691738,SKU-551098,821,19761.47
2025-09-21,CUST-260338,SKU-376140,743,59640.61
2024-04-05,CUST-394574,SKU-472720,92,1627.48
2024-07-05,CUST-724220,SKU-786231,881,7699.94
2025-02-22,CUST-896510,SKU-462069,338,12299.82
2025-08-14,CUST-800282,SKU-971157,486,38593.26
2025-07-27,CUST-910480,SKU-960684,842,14549.76
2025-04-13,CUST-847481,SKU-119440,306,4785.84
2025-04-20,CUST-509472,SKU-798079,774,17956.8
2024-12-26,CUST-992478,SKU-131918,649,7671.18
2025-05-31,CUST-936794,SKU-234397,102,1091.4
2025-11-08,CUST-950026,SKU-351291,338,23132.72
2024-12-11,CUST-618416,SKU-710829,989,17732.77
2024-11-22,CUST-290914,SKU-462657,325,7761.0
2025-03-25,CUST-673582,SKU-547992,779,17036.73
2024-06-12,CUST-120960,SKU-755039,747,32106.06
2024-08-29,CUST-691738,SKU-780832,376,4038.24
2025-11-03,CUST-648079,SKU-910855,203,5673.85
2024-07-21,CUST-719493,SKU-315712,793,13853.71
2025-03-10,CUST-322776,SKU-200531,742,15359.4
2025-05-12,CUST-279400,SKU-433514,107,2302.64
2025-10-11,CUST-504617,SKU-910855,810,22639.5
2025-11-10,CUST-256522,SKU-453129,318,10067.88
2025-09-10,CUST-505863,SKU-527037,948,23472.48
2025-11-02,CUST-666771,SKU-567783,626,11274.26
2025-12-15,CUST-342472,SKU-912744,704,28124.8
2025-05-11,CUST-960058,SKU-409834,951,5553.84
2025-06-27,CUST-514975,SKU-487967,858,47190.0
2024-10-16,CUST-832187,SKU-964820,202,3278.46
2025-07-10,CUST-854076,SKU-335306,76,1345.96
2024-07-01,CUST-777375,SKU-423711,437,28164.65
2025-05-15,CUST-698600,SKU-283842,939,10601.31
2025-04-22,CUST-197000,SKU-301621,784,5072.48
2025-06-05,CUST-184972,SKU-709626,500,20595.0
2024-01-09,CUST-394574,SKU-676064,940,51653.0
2024-07-08,CUST-977898,SKU-795801,239,5891.35
2025-07-11,CUST-671782,SKU-920015,133,2983.19
2024-09-15,CUST-493052,SKU-753348,927,20838.96
2025-03-01,CUST-666771,SKU-438657,577,6243.14
2024-08-27,CUST-648079,SKU-706784,974,17142.4
2025-04-29,CUST-673582,SKU-191394,950,68590.0
2024-07-27,CUST-914892,SKU-676757,733,19299.89
2024-09-28,CUST-548218,SKU-886255,705,51415.65
2025-02-16,CUST-832187,SKU-889210,283,6452.4
2025-07-15,CUST-487875,SKU-108611,755,17274.4
2024-01-17,CUST-316733,SKU-270066,332,33415.8
2025-05-29,CUST-320445,SKU-545414,78,2408.64
2025-06-28,CUST-342472,SKU-319335,939,18855.12
2024-02-12,CUST-807167,SKU-655792,278,4331.24
2024-12-23,CUST-272753,SKU-342501,715,62355.15
2025-10-11,CUST-622573,SKU-133101,119,5287.17
2024-11-26,CUST-631764,SKU-795801,765,18857.25
2025-11-19,CUST-929229,SKU-411163,328,9239.76
2024-02-28,CUST-609245,SKU-455334,541,4290.13
2025-03-17,CUST-811726,SKU-489691,881,24333.22
2024-05-28,CUST-290914,SKU-753025,919,93545.01
2024-07-06,CUST-944550,SKU-772079,495,17032.95
2025-08-05,CUST-952585,SKU-971244,138,4711.32
2024-03-22,CUST-153672,SKU-671756,519,29089.95
2024-07-29,CUST-682747,SKU-471853,835,62524.8
2024-01-09,CUST-944550,SKU-100490,341,3897.63
2024-04-02,CUST-306552,SKU-359787,591,15466.47
2025-05-16,CUST-424539,SKU-261713,107,2695.33
2025-06-02,CUST-562216,SKU-591727,92,2556.68
2024-02-27,CUST-954756,SKU-986263,733,31753.56
2024-01-22,CUST-293316,SKU-832270,165,1153.35
2025-11-10,CUST-119427,SKU-366190,769,21755.01
2024-08-27,CUST-882820,SKU-574452,773,9662.5
2024-11-20,CUST-139803,SKU-637066,17,575.79
2025-01-30,CUST-135524,SKU-655792,196,3235.96
2024-12-10,CUST-827324,SKU-393273,870,56245.5
2024-10-29,CUST-380051,SKU-335080,964,13630.96
2024-03-19,CUST-540465,SKU-272950,797,107363.87
2025-05-31,CUST-342472,SKU-455118,638,4931.74
2024-09-27,CUST-203644,SKU-920015,431,9119.96
2024-03-05,CUST-882701,SKU-263942,920,29127.2
2025-05-21,CUST-974555,SKU-793211,826,15644.44
2025-02-07,CUST-824558,SKU-524328,116,6863.72
2025-10-23,CUST-999224,SKU-777317,196,5211.64
2024-12-09,CUST-555494,SKU-740257,109,3858.6
2024-06-30,CUST-448323,SKU-235700,227,11152.51
2024-01-14,CUST-682747,SKU-828284,11,117.04
2024-09-04,CUST-253521,SKU-892561,814,33610.06
2024-09-18,CUST-719493,SKU-487925,371,58428.79
2025-06-07,CUST-744591,SKU-201666,74,1308.32
2025-10-12,CUST-732792,SKU-798013,642,6163.2
2024-05-14,CUST-410175,SKU-108740,485,7090.7
2024-01-12,CUST-710722,SKU-298397,428,19503.96
2025-05-08,CUST-614635,SKU-551098,319,8137.69
2025-04-17,CUST-719493,SKU-738984,291,9440.04
2024-05-21,CUST-203644,SKU-808674,644,49910.0
2025-09-08,CUST-490601,SKU-778324,562,8222.06
2024-08-30,CUST-618601,SKU-543622,530,20866.1
2024-03-14,CUST-482908,SKU-376006,198,3015.54
2024-10-30,CUST-167081,SKU-709626,950,36917.0
2025-10-03,CUST-209811,SKU-161590,732,8827.92
